Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
Lush Life,Zara Larsson,So Good,Roadtrip Radio,Playlist,SEWEE1500509,144389048
I'm Like A Bird,Nelly Furtado,"Whoa, Nelly!",Roadtrip Radio,Playlist,USDW10021812,884180
Only Human,Jonas Brothers,Happiness Begins,Roadtrip Radio,Playlist,USUG11901281,692002972
Say What You Want,Texas,The Greatest Hits,Roadtrip Radio,Playlist,GBF089607481,1172397
Hypnotized,Purple Disco Machine,Hypnotized,Roadtrip Radio,Playlist,AUDCB1701555,914108092
Life,Des'ree,Supernatural,Roadtrip Radio,Playlist,GBBBL9802010,866829
Spirits,The Strumbellas,Hope,Roadtrip Radio,Playlist,CA6MD1500001,123341274
Losing My Religion,R.E.M.,Out Of Time,Roadtrip Radio,Playlist,USC4R1605373,136334560
The Ballet Girl,Aden Foyer,The Ballet Girl,Roadtrip Radio,Playlist,USQX92206389,2074593507
How to Save a Life,The Fray,How To Save A Life,Roadtrip Radio,Playlist,USSM10601178,7674865
