Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
"Hey You (No, You Don't Have to Go)",Pony Pony Run Run,"Hey You (No, You Don't Have to Go)",Sport Motivation,Playlist,FR6F32402800,2833592762
Mr. Lie to Me,Kris Kross Amsterdam,Mr. Lie to Me,Sport Motivation,Playlist,NLS242500013,3211882441
Say My Name (Remix),Morgan Seatree,Say My Name (Remix),Sport Motivation,Playlist,GBUM72406858,3117358471
Don't You Worry Child (Radio Edit),Swedish House Mafia,Don't You Worry Child,Sport Motivation,Playlist,GBAAA1200728,60842359
Some Kind Of Kiss,Sound Of Legend,Some Kind Of Kiss,Sport Motivation,Playlist,FRPG72200130,2138627607
It's Not Right But It's Okay,Mr. Belt & Wezol,It's Not Right But It's Okay,Sport Motivation,Playlist,NLP762300246,2589549242
Titanium (feat. Sia),David Guetta,top hits 2000 - 2025,Sport Motivation,Playlist,GB28K1100036,3278397841
Queen Of My Castle,Kris Kross Amsterdam,Queen Of My Castle,Sport Motivation,Playlist,NLS242400094,2744930421
Akon's Beautiful Day (David Guetta & Hypaton Remix),Akon,Akon's Beautiful Day (David Guetta & Hypaton Remix),Sport Motivation,Playlist,QZS7J2421096,3126731311
Cream,DJ Kuba,Cream,Sport Motivation,Playlist,NLZ542400898,3141735191
2 Times,Dimitri Vegas,2 Times,Sport Motivation,Playlist,BEIW12400732,2996994321
Danza Kuduro (Tiësto Remix),Don Omar,Danza Kuduro (Tiësto Remix),Sport Motivation,Playlist,FR43Y2400010,2738145611
