Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
Cantaloop (Flip Fantasia),Us3,Hand On The Torch,Happy Hour,Playlist,USBN29300054,3361453
Marechià,Nu Genea,Marechià,Happy Hour,Playlist,ITB262100900,1408396012
Steppin' Out,Kool & The Gang,Something Special,Happy Hour,Playlist,USPR38100052,94556146
I Need You Tonight,Punkin Machine,I Need You Tonite / Tonight,Happy Hour,Playlist,CAU118107327,635832492
Fkn Around (feat. Megan Thee Stallion),Phony PPL,Fkn Around (feat. Megan Thee Stallion),Happy Hour,Playlist,QMCE32000021,862598712
Feel It Still,Portugal. The Man,Woodstock,Happy Hour,Playlist,USAT21700437,371593461
Low (Radio Edit),Amarula Café Club,Low Radio Edit,Happy Hour,Playlist,FRIDO2010117,877994532
Soledad,El Combo de los Galleros,Cumbia Cumbia 1 & 2,Happy Hour,Playlist,GBBGU0833002,704070422
"Reach Your Peak (12"" Version)",Sister Sledge,Reach Your Peak,Happy Hour,Playlist,USAT21301688,461321302
You're a Melody (Extended Disco Version),Aged In Harmony,You're a Melody,Happy Hour,Playlist,GB9TP1500971,129531338
Need Your Love,Curtis Harding,Face Your Fear,Happy Hour,Playlist,USEP41726006,412184692
Tonight,Chase Ceglie,Chaseland,Happy Hour,Playlist,USHM92241229,1987196277
Pull Up To The Bumper (Edit),Grace Jones,The Grace Jones Story (CD Set: 9833286),Happy Hour,Playlist,USIR20110169,2519531
Lamb's Wool (with Poolside),Foster the People,Lamb's Wool (with Poolside),Happy Hour,Playlist,QM24S2101741,1269975712
Bizarre Love Triangle (Extended Dance Mix),New Order,Substance,Happy Hour,Playlist,GBAAP0001137,1069047772
Shopping Cart,Parallel Dance Ensemble,Possessions And Obsessions,Happy Hour,Playlist,DECY61000096,43472501
On and On,Harvey Mason,M.V.P. (Expanded Edition),Happy Hour,Playlist,USAR18100144,493135942
Don't Let Me Be,Cassius,Dreems,Happy Hour,Playlist,FR5Y71900005,678190252
You Gonna Make Me Love Somebody Else,The Jones Girls,The Jones Girls,Happy Hour,Playlist,USSM17901165,15478550
