Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
I Ain't Comin' Back,Morgan Wallen,I Ain't Comin' Back,Top USA,Playlist,USUG12501623,3326163551
Cowboys Cry Too (with Noah Kahan),Kelsea Ballerini,Cowboys Cry Too (with Noah Kahan),Top USA,Playlist,QM6P42412668,2853023522
you look like you love me,Ella Langley,you look like you love me,Top USA,Playlist,USSM12401853,2851015362
NOKIA,Drake,$ome $exy $ongs 4 U,Top USA,Playlist,USLD91772032,3232025631
The Door,Teddy Swims,I've Tried Everything But Therapy (Part 1),Top USA,Playlist,USWB12302870,2319265575
Hometown Home,LOCASH,Hometown Home,Top USA,Playlist,QMRSZ2400729,2725305871
Burning Blue,Mariah the Scientist,Burning Blue,Top USA,Playlist,USSM12501674,3345513301
undressed,sombr,undressed,Top USA,Playlist,USWB12500737,3278008371
End of the World,Miley Cyrus,End of the World,Top USA,Playlist,USSM12501019,3304567421
Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),Top USA,Playlist,USAT22402805,2786135332
Whiskey Drink,Jason Aldean,Whiskey Drink,Top USA,Playlist,QMRSZ2301468,3196577111
HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,Top USA,Playlist,USUG12305911,2454854795
It's ok I'm ok,Tate McRae,It's ok I'm ok,Top USA,Playlist,USRC12402692,2981302361
truck on fire,Carly Pearce,hummingbird,Top USA,Playlist,QZRD92404651,2826344442
MUTT,Leon Thomas,MUTT,Top USA,Playlist,USUM72409025,2929833161
My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,Top USA,Playlist,USJ5G2335007,2365569495
LOW ROAD (feat. Avery Anna),Adrien Nunez,LOW ROAD (feat. Avery Anna),Top USA,Playlist,QZEQU2401934,3088764991
Backup Plan,Bailey Zimmerman,Backup Plan,Top USA,Playlist,USWB12500998,3329785911
Lovin On Me,Jack Harlow,Lovin On Me,Top USA,Playlist,USAT22311371,2535000521
Not At This Party,Dasha,Not At This Party,Top USA,Playlist,USWB12500188,3218450511
RATHER LIE,Playboi Carti,MUSIC,Top USA,Playlist,USUM72414871,3278625241
Texas,Blake Shelton,Texas,Top USA,Playlist,QMRSZ2401879,3078747821
Love Me Not,Ravyn Lenae,Love Me Not / Love Is Blind,Top USA,Playlist,USAT22401137,2755315691
Diet Pepsi,Addison Rae,Diet Pepsi,Top USA,Playlist,USSM12405456,2934378651
Baggage,Kelsea Ballerini,PATTERNS,Top USA,Playlist,QM7282433005,2932846181
High Road,Koe Wetzel,High Road,Top USA,Playlist,USQX92401733,2832264262
Body Talk,Kane Brown,Body Talk,Top USA,Playlist,QZZVQ2400214,3093043241
Sure Thing,Miguel,All I Want Is You,Top USA,Playlist,USJI10800160,7675649
Country House,Sam Hunt,Locked Up,Top USA,Playlist,USUM72402610,2728101271
What Was That,Lorde,What Was That,Top USA,Playlist,NZUM72500008,3333343371
I Think I Like You,The Band CAMINO,The Band CAMINO,Top USA,Playlist,USAT22102892,1478112612
Need To,Gavin Adcock,Need To,Top USA,Playlist,USWB12500173,3205910751
Don’t Say You Love Me,JIN,Echo,Top USA,Playlist,USA2P2509874,3366124711
Lovers Rock,TV Girl,French Exit,Top USA,Playlist,USHM21438143,1751426027
The Architect,Kacey Musgraves,Deeper Well,Top USA,Playlist,USUM72316302,2699350962
Fix What You Didn't Break,Nate Smith,Fix What You Didn't Break,Top USA,Playlist,USRN12400011,2949962281
If We Ever Broke Up,Mae Stephens,If We Ever Broke Up,Top USA,Playlist,GBUM72300969,2135303217
Blue Strips,Jessie Murph,Blue Strips,Top USA,Playlist,USQX92501665,3314422221
Burn It Down,Parker McCollum,Never Enough,Top USA,Playlist,USUM72223494,2269752607
DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,Top USA,Playlist,QMFMF2447070,3171003131
Easy Lover,Miley Cyrus,Something Beautiful,Top USA,Playlist,USSM12501022,3387101081
Are You Even Real,Teddy Swims,Are You Even Real,Top USA,Playlist,USWB12404265,3151281531
Borderline,Tove Lo,Dirt Femme (Extended Cut),Top USA,Playlist,USA2P2307458,2378895635
Water,Tyla,Water,Top USA,Playlist,USSM12305126,2381294455
Liar,Jelly Roll,Beautifully Broken,Top USA,Playlist,USUG12404541,3036566231
cliché,mgk,cliché,Top USA,Playlist,USUG12503219,3369745291
On My Mama,Victoria Monét,JAGUAR II,Top USA,Playlist,USRC12204025,2410501775
Friend Of Mine (from the Smurfs Movie Soundtrack),Rihanna,Friend Of Mine (from the Smurfs Movie Soundtrack),Top USA,Playlist,QMJMT2505734,3366990241
Strategy (feat. Megan Thee Stallion),TWICE,STRATEGY,Top USA,Playlist,US5TA2400297,3125530581
More to Lose,Miley Cyrus,More to Lose,Top USA,Playlist,USSM12501020,3356496931
Slow It Down,Benson Boone,Slow It Down,Top USA,Playlist,USWB12400913,2696385562
Espresso,Sabrina Carpenter,Espresso,Top USA,Playlist,USUM72403305,2743578151
BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,Top USA,Playlist,USUM72401994,2801558052
Headphones On,Addison Rae,Headphones On,Top USA,Playlist,USSM12501184,3326208711
PUSH 2 START,Tyla,TYLA +,Top USA,Playlist,USSM12407085,3034835481
All The Way (feat. Bailey Zimmerman),BigXthaPlug,All The Way (feat. Bailey Zimmerman),Top USA,Playlist,QZLL92584883,3279419081
