Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
Turn Gal Turn,Charly Black,"Zulu Warriors FM, Vol. 3 (Shashamane Int'l Sound)",Dancehall & Afro beats ,Playlist,FR6V82638127,83092394
Gyal A Mad Ova,Mavado,Bad People Riddim,Dancehall & Afro beats ,Playlist,USA371050290,5950355
Gold Medal,Charly Black,Gold Medal - Single,Dancehall & Afro beats ,Playlist,USA2P1303943,87250465
Like A Jockey - Raw,Vybz Kartel,Street Groove Riddim,Dancehall & Afro beats ,Playlist,USQY51043037,6443773
Ramping Shop,Vybz Kartel,Jamaican and African Smashers,Dancehall & Afro beats ,Playlist,QMFME1425185,77680963
Open Up,Vybz Kartel,Amsterdam - EP,Dancehall & Afro beats ,Playlist,USA2P1215387,50391981
Light It Up (feat. Nyla & Fuse ODG) (Remix),Major Lazer,Light It Up (feat. Nyla & Fuse ODG) (Remix),Dancehall & Afro beats ,Playlist,QMUY41500182,110994030
Mek It Bunx Up,DeeWunn,Mek It Bunx Up,Dancehall & Afro beats ,Playlist,JMA271300696,71432400
Collabo,P-Square,Double Trouble,Dancehall & Afro beats ,Playlist,USV291452337,85463820
Personally,P-Square,Personally,Dancehall & Afro beats ,Playlist,QMFME1367870,68437773
Shekini,P-Square,Double Trouble,Dancehall & Afro beats ,Playlist,USV291452331,85463808
Work,Rihanna,ANTI (Deluxe),Dancehall & Afro beats ,Playlist,QM5FT1600116,118190298
Welcome To Jamrock,Damian Marley,Welcome to Jamrock,Dancehall & Afro beats ,Playlist,USUM70502069,1575375
Caribbean Girls,Mavado,Overtime Riddim,Dancehall & Afro beats ,Playlist,USA2P1218779,54305061
Do Me,P-Square,Game Over,Dancehall & Afro beats ,Playlist,GBJVL0500012,61188283
Johnny,Yemi Alade,Johnny,Dancehall & Afro beats ,Playlist,TCABR1336153,71914282
E No Easy,P-Square,Nigeria Gold (YouTube),Dancehall & Afro beats ,Playlist,FR6V80652019,14233403
Bike Back,Vybz Kartel,Dancehall Reggae Playlist Vol.2,Dancehall & Afro beats ,Playlist,USQY51215490,15583150
Gal A Bubble (Radio Version),Konshens,Gal A Bubble,Dancehall & Afro beats ,Playlist,USVPR1200175,42855631
So Mi Like It,Spice,Ragga Ragga Ragga 2014,Dancehall & Afro beats ,Playlist,USVPR1400099,77989870
Like a Jockey (Clean),Gaza Slim,Adidjaheim Records Presents Introducing Vanessa Bling As Gaza Slim (feat. Vybz Kartel),Dancehall & Afro beats ,Playlist,JMD751100007,14130936
Miss Fatty,Million Stylez,Future Sound Of Reggae Vol. 1,Dancehall & Afro beats ,Playlist,USQY50925110,6323572
Non Stop,Gyptian,"Sex, Love & Reggae",Dancehall & Afro beats ,Playlist,USVPR1200706,71624040
Pon Di Cocky,Aidonia,Pon Di Cocky - Single,Dancehall & Afro beats ,Playlist,USQY51329106,64605093
"Watch Out For This (Bumaye) (feat. Busy Signal, The Flexican & FS Green)",Major Lazer,"Watch Out For This [Bumaye] (feat. Busy Signal, The Flexican & FS Green)",Dancehall & Afro beats ,Playlist,US38W1229208,65396337
Whining Vixen,Charly Black,Whining Vixen - Single,Dancehall & Afro beats ,Playlist,USQY51555532,98792992
Bruk Out,Charly Black,Bruk Out - Single,Dancehall & Afro beats ,Playlist,FR81J1600022,135312718
Can't Believe (feat. Ty Dolla $ign & WizKid),Kranium,Can't Believe (feat. Ty Dolla $ign & WizKid),Dancehall & Afro beats ,Playlist,USAT21700828,361648681
Never Been Touched,Charly Black,Get Wild Riddim,Dancehall & Afro beats ,Playlist,USA2P1374634,71326823
Baddis Ting (feat. Million Stylez),DJ Hard2def,Baddis Ting (feat. Million Stylez),Dancehall & Afro beats ,Playlist,DEAZ31287888,355690801
Popalik,CHO,Knock Knock 3,Dancehall & Afro beats ,Playlist,NLG661600338,126366787
Party Shot,Popcaan,Ragga Ragga Ragga 2012,Dancehall & Afro beats ,Playlist,USVPR1200070,17827330
Ready Fi Work,Vybz Kartel,Ready Fi Work - Single,Dancehall & Afro beats ,Playlist,USA2P1687545,130815100
Wine Yuh Body,Konshens,Wine Yuh Body,Dancehall & Afro beats ,Playlist,USA2P1690207,131653784
Body,Sean Paul,Body,Dancehall & Afro beats ,Playlist,GBUM71701617,354541481
Shake Body,Skales,Man of the Year,Dancehall & Afro beats ,Playlist,TCACF1586386,100766754
Kiname (feat. Booba),Fally Ipupa,Kiname (feat. Booba),Dancehall & Afro beats ,Playlist,FRZ041601510,137516412
Abidjan est doux,Fababy,Abidjan est doux,Dancehall & Afro beats ,Playlist,FR0U11700021,144091426
DKR,Booba,DKR,Dancehall & Afro beats ,Playlist,FR8R61600004,133165774
Pana,Tekno,Pana,Dancehall & Afro beats ,Playlist,USSM11610316,138609511
Get Busy,Sean Paul,Dutty Rock,Dancehall & Afro beats ,Playlist,USAT20202575,662103
Dance For Me (Eugy X Mr Eazi),Eugy Official,Dance For Me (Eugy X Mr Eazi),Dancehall & Afro beats ,Playlist,TCACN1663283,129636210
Turn Me On,Kevin Lyttle,Turn Me On (Online Music),Dancehall & Afro beats ,Playlist,USAT20400415,705531
Bruk Off Yuh Back,Konshens,Bruk Off Yuh Back,Dancehall & Afro beats ,Playlist,USUYG1134807,144790742
Front of the Line (feat. Machel Montano & Konshens),Major Lazer,Know No Better,Dancehall & Afro beats ,Playlist,QMUY41700071,365750401
Wild Out,Collie Buddz,Collie Buddz,Dancehall & Afro beats ,Playlist,USSM10702180,2166351
Sensimillia (feat. Roache),Collie Buddz,Collie Buddz,Dancehall & Afro beats ,Playlist,USSM10702126,2166355
Come Around,Collie Buddz,Collie Buddz,Dancehall & Afro beats ,Playlist,USSM10602373,2166346
Mamacita,Collie Buddz,Collie Buddz,Dancehall & Afro beats ,Playlist,USSM10601232,2166350
Good Life,Collie Buddz,Good Life,Dancehall & Afro beats ,Playlist,TCACZ1708251,144351272
Blind to You,Collie Buddz,Collie Buddz,Dancehall & Afro beats ,Playlist,USSM10702179,2166347
"So Fresh, So Clean",Outkast,Big Boi & Dre Present...OutKast,Dancehall & Afro beats ,Playlist,USLF20000433,963074
Questions,Chris Brown,Questions,Dancehall & Afro beats ,Playlist,USRC11701902,393163962
Joga O Bum Bum Tam Tam,MC Fioti,Joga O Bum Bum Tam Tam,Dancehall & Afro beats ,Playlist,BXTV31700054,391439172
Let Me Love You (Sean Paul Remix),DJ Snake,Let Me Love You (Sean Paul Remix),Dancehall & Afro beats ,Playlist,QMZSY1600085,138600439
Rolling,Sean Paul,Rolling,Dancehall & Afro beats ,Playlist,USQY51771555,400900882
Gyalis Pro,Alkaline,Crazy Glue Riddim,Dancehall & Afro beats ,Playlist,JMA271701268,351591341
(When You Gonna) Give It Up To Me (Radio Version),Sean Paul,Just Like You,Dancehall & Afro beats ,Playlist,USAT20615165,885970
Ma Bella,Dj Kayz,Trap Love,Dancehall & Afro beats ,Playlist,FR2PY1600480,140870679
Leg Over,Mr Eazi,LEG OVER,Dancehall & Afro beats ,Playlist,US23A1500352,137030916
Leg Over (feat. French Montana & Ty Dolla $ign) (Remix),Mr Eazi,Leg Over (feat. French Montana & Ty Dolla $ign) (Remix),Dancehall & Afro beats ,Playlist,USZ4V1700194,405676222
Dirty Wine (feat. Ty Dolla $ign),Wizkid,Sounds From The Other Side,Dancehall & Afro beats ,Playlist,USRC11700911,382139881
Hold Tight,Eugy Official,Flavourz,Dancehall & Afro beats ,Playlist,TCADC1704195,366328351
Skin Tight (feat. Efya),Mr Eazi,Skin Tight (feat. Efya),Dancehall & Afro beats ,Playlist,TCACI1513358,107623638
Caro,Wizkid,Ayo,Dancehall & Afro beats ,Playlist,USHM81492554,86917129
Coco Baby,Waje,Coco Baby,Dancehall & Afro beats ,Playlist,UK3AZ1411798,91009299
The Money,Davido,The Money,Dancehall & Afro beats ,Playlist,QMEU31513891,112965656
Washer Dryer,Vybz Kartel,Washer Dryer,Dancehall & Afro beats ,Playlist,USQY51763590,385167331
Crime Scence,Busy Signal,Crime Scene,Dancehall & Afro beats ,Playlist,USQY51760730,380643171
No Freak,Mavado,No Freak,Dancehall & Afro beats ,Playlist,USQY51764038,387149541
Brace On You,Masicka,World Fete Riddim,Dancehall & Afro beats ,Playlist,JMA271700262,141624419
Reverse It,J Capri,Reverse It - Single,Dancehall & Afro beats ,Playlist,USQY51424765,74548879
No Bai,Gentz,No Bai,Dancehall & Afro beats ,Playlist,QZ22B1846434,419922622
Te de Campana,Atomic Otro Way,Te de Campana,Dancehall & Afro beats ,Playlist,TCACM1632022,119942500
Run di place,Bamby & Jahyanai King,Run di place,Dancehall & Afro beats ,Playlist,TCACU1659052,139076273
Barking,Ramz,Barking,Dancehall & Afro beats ,Playlist,GBUM71706255,432936002
My Lover (Radio Edit),Mabel,My Lover (Radio Edit),Dancehall & Afro beats ,Playlist,GBARL1702252,437212402
Aladdin,Not3s,Aladdin,Dancehall & Afro beats ,Playlist,QM2PV1748933,391369572
My 9ine,Kojo Funds,My 9ine,Dancehall & Afro beats ,Playlist,TCACQ1639952,136074370
FaceTime Me,Lotto Boyzz,Afrobbean (The Genre Definition) EP,Dancehall & Afro beats ,Playlist,GBARL1701734,409355952
God's Plan,Drake,Scary Hours,Dancehall & Afro beats ,Playlist,USCM51800004,452224802
Bestie (feat. Yxng Bane),Yungen,Bestie (feat. Yxng Bane),Dancehall & Afro beats ,Playlist,GBARL1700893,363592311
She For Keeps,Quality Control,She For Keeps,Dancehall & Afro beats ,Playlist,USUM71713676,438891852
Wine Deh,Shockman,Wine Deh,Dancehall & Afro beats ,Playlist,NLAM41800008,454517162
Time to Party,Flavour,Time to Party,Dancehall & Afro beats ,Playlist,UK6PB1801518,534087232
San Tiago,Omoakin,San Tiago,Dancehall & Afro beats ,Playlist,TCADX1842818,569177122
Da Tingo,NESTREYA,Da Tingo,Dancehall & Afro beats ,Playlist,TCAEB1902905,621486962
Yeah Yeah (Lagos City),SHIIKANE,Yeah Yeah (Lagos City),Dancehall & Afro beats ,Playlist,UKKPS1700015,524185212
Toast,Original Koffee,Toast,Dancehall & Afro beats ,Playlist,GBARL1801611,581398122
Gimma,Josylvio,Gimma,Dancehall & Afro beats ,Playlist,NLG661900237,654918072
Shot A Buss,Black Ryno,Riddim Driven: Beauty and The Beast,Dancehall & Afro beats ,Playlist,USVPR0915685,3669357
