Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
"Whenever, Wherever",Shakira,Laundry Service,Pop Essentials,Playlist,NLB630100324,15211178
Hungry Like the Wolf (2009 Remaster),Duran Duran,Rio (Collector's Edition),Pop Essentials,Playlist,GBAYE0901090,4127465
I Still Have Faith In You,ABBA,I Still Have Faith In You / Don't Shut Me Down,Pop Essentials,Playlist,SE6XG2100101,1483436912
My Prerogative,Bobby Brown,Don't Be Cruel (Expanded Edition),Pop Essentials,Playlist,USMC18825732,921945582
Smile (Explicit Version),Lily Allen,"Alright, Still",Pop Essentials,Playlist,GBAYE0600634,4208903
Motownphilly,Boyz II Men,Legacy: The Greatest Hits Collection (Deluxe Edition),Pop Essentials,Playlist,USMO19190022,649771222
Hold On (2020 Remaster),En Vogue,Born to Sing (2020 Remaster),Pop Essentials,Playlist,USRH12000850,917648312
How Deep Is Your Love,Bee Gees,Timeless - The All-Time Greatest Hits,Pop Essentials,Playlist,NLF057790012,350027751
Music,Madonna,Music,Pop Essentials,Playlist,USWB10002371,3667551
The Rhythm of the Night,Corona,The Rhythm of the Night,Pop Essentials,Playlist,ITA199800041,61723285
Heart Of Glass (Remix),Blondie,Atomic/Atomix,Pop Essentials,Playlist,USCH38900007,3104484
Red Red Wine,UB40,The Very Best Of UB40,Pop Essentials,Playlist,GBDDH8300002,3129568
Pop,*NSYNC,Celebrity,Pop Essentials,Playlist,USJI10100205,632467
YMCA (Original Version 1978),Village People,YMCA (Original Album 1978),Pop Essentials,Playlist,FR6V80878846,7157487
Video Killed The Radio Star,The Buggles,The Age Of Plastic,Pop Essentials,Playlist,GBAAN7900013,2509817
The Final Countdown,Europe,Rock The Night - The Very Best Of Europe,Pop Essentials,Playlist,USSM18600196,619310
You Gotta Be,Des'ree,Supernatural,Pop Essentials,Playlist,GBBBL9400015,866837
Ghostbusters,Ray Parker Jr.,Ghostbusters,Pop Essentials,Playlist,USAR18400008,1080875
Heaven Is A Place On Earth,Belinda Carlisle,Greatest Vol.1 - Belinda Carlisle,Pop Essentials,Playlist,GBAAA8700010,67539452
I'm So Excited,The Pointer Sisters,So Excited! (Expanded Edition),Pop Essentials,Playlist,USRC18203285,346967941
How Will I Know,Whitney Houston,Whitney Houston (The Deluxe Anniversary Edition),Pop Essentials,Playlist,USAR18500150,5181151
